9042
9213
9134
8894
9176
8892
9295
9008
8926
9069

8939
9324
9229
8915
9139
9196
9168
9223
9080
9043

9324
9301
9233
9519
9462
9186
9289
9168
9434
9259

9540
9351
9487
9658
9694
9591
9673
9836
9440
9362

10888
10301
10739
10182
10546
10795
10721
10434
10204
10362

12651
12357
12202
12361
12608
12484
12518
12690
12764
12344

14729
14564
14509
14483
14235
14185
13763
15101
15403
14244



------------TCP-------------
12371
11242
12535
12745
59893
13268
13616
65705
14976
12124

58798
11395
11069
11645
11686
11560
11363
11774
11150
11304

11653
11874
12309
11215
11197
10976
11375
10886
10611
11515

12085
11073
11343
11675
11400
10899
11217
11125
11047
11195

13733
12542
13636
12262
13642
13317
13682
12234
11827
11998

29120
15875
14882
28672
15573
15786
15933
15274
14407
18006

16861
16353
17995
16083
17540
15545
18047
17784
16434
17407



--------------UDS------------------
7563
8356
8161
7944
7742
7761
8104
7641
8164
7687
8795
8119
8501
7628
8479
7936
9033
8304
8018
8167
8387
8928
8306
8164
44200
8462
8698
8527
8954
8804
9199
8864
8729
8461
52690
9269
8919
8421
9209
52856
9270
47328
9395
8800
18558
9452
9132
8878
8910
9362
12130
12390
12529
12560
11765
11391
12127
12320
13179
12182
13169
14830
14043
15329
15627
14827
15669
14433
16194
15481



------TCP-------
11148
9786
9962
10660
11007
10755
10592
10043
10045
11015
10606
10463
10744
9842
10004
10417
10493
10468
10203
11219
10066
10065
10146
10249
10327
10212
10022
9950
10280
10328
10373
10364
10312
10385
10241
10157
10458
10131
10524
10361
10900
10809
10827
10689
10905
11058
10832
10878
10627
11410
12003
12219
14610
12168
16867
12391
11937
12937
12948
13141
13982
14014
14386
14004
21349
14018
13489
13711
14826
14311
35729
17146
35831
19826
19964
17861
17674
18255
18044
17022





-------UDS----------
7348
7149
6881
6868
6809
7199
6938
6848
6874
6885
7339
7406
7132
7152
7347
7327
7479
7788
7301
7073
8205
7831
7952
8015
7793
7976
7832
7957
7659
8140
8197
8162
8517
8521
8538
8201
8369
8327
8516
8453
9031
8703
8692
8857
8413
8535
8594
8719
8434
15985
9354
9666
9241
9119
9085
9210
9417
9290
9348
9286
12518
12692
12920
12700
12682
12552
12700
12740
12804
12735
16413
18231
18007
16515
19935
16272
20491
16418
16362
17419









-------UDS----------
7760
7375
8187
8238
8357
8185
7518
7448
7659
8080
9161
7633
8174
7987
7894
8422
7679
7795
8217
8205
8473
8864
8061
8681
42617
8306
8451
8144
8324
8942
9120
9082
8763
9259
9015
8998
9073
9228
8675
8937
9755
9353
9429
9436
9340
9403
9744
9507
9857
9990
11050
10201
11723
10852
11430
10690
11815
12010
11067
10975
15538
14556
15059
14608
15135
14999
14532
14558
15199
14638
20549
20582
19520
21085
19567
21750
18346
18743
22304
20210
8891
